store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
7249,Croma Mall Margao #7249,7249,Mall,7649 Mall Road,Margao,Goa,444191,India,India,2019-07-30,,25189
7250,Croma Mall Panaji #7250,7250,Mall,7256 Mall Road,Panaji,Goa,196300,India,India,2024-04-16,,25099
7251,Croma High Street Ludhiana #7251,7251,High Street,3479 Ring Road,Ludhiana,Punjab,673133,India,India,2019-12-20,,23114
7252,Croma Metro Coimbatore #7252,7252,Metro,2939 MG Road,Coimbatore,Tamil Nadu,705341,India,India,2024-10-24,,21073
7253,Croma High Street Margao #7253,7253,High Street,4829 Ring Road,Margao,Goa,272447,India,India,2025-03-12,,27383
7254,Croma Outlet Indore #7254,7254,Outlet,7259 High Street,Indore,Madhya Pradesh,847504,India,India,2022-09-30,,17880
7255,Croma Express Thrissur #7255,7255,Express,7423 High Street,Thrissur,Kerala,647772,India,India,2022-10-12,,29880
7256,Croma Mall Chandigarh #7256,7256,Mall,7494 Main Bazaar,Chandigarh,Chandigarh,759272,India,India,2021-12-06,,18956
7257,Croma Outlet Jalandhar #7257,7257,Outlet,4546 Main Bazaar,Jalandhar,Punjab,831983,India,India,2023-03-14,,22812
7258,Croma Flagship Noida #7258,7258,Flagship,6074 MG Road,Noida,Uttar Pradesh,473866,India,India,2024-07-17,,8672
7259,Croma Flagship Bhagalpur #7259,7259,Flagship,4385 Ring Road,Bhagalpur,Bihar,525637,India,India,2021-04-28,,14451
7260,Croma Metro New Delhi #7260,7260,Metro,464 Main Bazaar,New Delhi,Delhi,702444,India,India,2020-01-16,,14954
7261,Croma Metro Ranchi #7261,7261,Metro,5178 High Street,Ranchi,Jharkhand,312562,India,India,2021-11-10,,16796
7262,Croma High Street Dibrugarh #7262,7262,High Street,900 Ring Road,Dibrugarh,Assam,820740,India,India,2021-10-22,,11953
7263,Croma Flagship Lucknow #7263,7263,Flagship,288 Mall Road,Lucknow,Uttar Pradesh,800373,India,India,2019-07-18,,10160
7264,Croma Express Gwalior #7264,7264,Express,4191 Station Road,Gwalior,Madhya Pradesh,675892,India,India,2019-03-03,,14574
7265,Croma Airport Patiala #7265,7265,Airport,3225 MG Road,Patiala,Punjab,626516,India,India,2023-07-17,,21561
7266,Croma Outlet Hyderabad #7266,7266,Outlet,1104 High Street,Hyderabad,Telangana,594971,India,India,2018-10-10,,20104
7267,Croma Kiosk Ghaziabad #7267,7267,Kiosk,8870 MG Road,Ghaziabad,Uttar Pradesh,644255,India,India,2018-12-18,,3507
7268,Croma Mall Dhanbad #7268,7268,Mall,9645 Ring Road,Dhanbad,Jharkhand,223659,India,India,2020-01-26,,25877
7269,Croma Outlet Tirupati #7269,7269,Outlet,7299 High Street,Tirupati,Andhra Pradesh,670766,India,India,2022-10-07,,17583
7270,Croma High Street Nizamabad #7270,7270,High Street,4632 Mall Road,Nizamabad,Telangana,615425,India,India,2022-07-08,,7799
7271,Croma Metro Hyderabad #7271,7271,Metro,950 MG Road,Hyderabad,Telangana,553349,India,India,2020-07-18,,16364
7272,Croma Metro Panaji #7272,7272,Metro,9357 Station Road,Panaji,Goa,331579,India,India,2020-04-07,,14193
7273,Croma Flagship Chennai #7273,7273,Flagship,497 Main Bazaar,Chennai,Tamil Nadu,297963,India,India,2020-11-08,,28786
7274,Croma Metro Bhagalpur #7274,7274,Metro,7234 Station Road,Bhagalpur,Bihar,133042,India,India,2021-11-11,,29897
7275,Croma High Street Kolkata #7275,7275,High Street,5041 Station Road,Kolkata,West Bengal,800462,India,India,2022-09-13,,1562
7276,Croma Flagship Mangaluru #7276,7276,Flagship,9577 Main Bazaar,Mangaluru,Karnataka,114277,India,India,2020-10-26,,17986
7277,Croma Mall Mumbai #7277,7277,Mall,3488 Station Road,Mumbai,Maharashtra,780926,India,India,2024-01-31,,10813
7278,Croma Mall Indore #7278,7278,Mall,4652 Mall Road,Indore,Madhya Pradesh,301315,India,India,2018-02-02,,7517
7279,Croma High Street Cuttack #7279,7279,High Street,4093 High Street,Cuttack,Odisha,698700,India,India,2025-07-11,,2639
7280,Croma Airport Dhanbad #7280,7280,Airport,2057 Mall Road,Dhanbad,Jharkhand,544135,India,India,2020-05-14,,11881
7281,Croma Flagship Jodhpur #7281,7281,Flagship,3978 Mall Road,Jodhpur,Rajasthan,275231,India,India,2018-01-19,,3130
7282,Croma Mall Ranchi #7282,7282,Mall,8744 High Street,Ranchi,Jharkhand,658314,India,India,2025-01-11,,10260
7283,Croma Metro Visakhapatnam #7283,7283,Metro,6342 Main Bazaar,Visakhapatnam,Andhra Pradesh,590440,India,India,2018-07-21,,16321
7284,Croma Flagship Silchar #7284,7284,Flagship,5170 Mall Road,Silchar,Assam,175833,India,India,2019-02-28,,9113
7285,Croma High Street Jammu #7285,7285,High Street,6829 High Street,Jammu,Jammu & Kashmir,521696,India,India,2018-01-02,,4549
7286,Croma Airport Lucknow #7286,7286,Airport,2470 High Street,Lucknow,Uttar Pradesh,611697,India,India,2025-04-18,,20803
7287,Croma High Street Tirupati #7287,7287,High Street,7791 Main Bazaar,Tirupati,Andhra Pradesh,849843,India,India,2022-06-28,,24758
7288,Croma High Street Srinagar #7288,7288,High Street,8883 High Street,Srinagar,Jammu & Kashmir,254440,India,India,2019-08-01,,3939
7289,Croma Metro Kozhikode #7289,7289,Metro,3772 Mall Road,Kozhikode,Kerala,442888,India,India,2021-01-18,,3752
7290,Croma High Street Mumbai #7290,7290,High Street,312 MG Road,Mumbai,Maharashtra,822557,India,India,2018-12-13,,29620
7291,Croma Express Cuttack #7291,7291,Express,1815 Ring Road,Cuttack,Odisha,469017,India,India,2019-07-14,,891
7292,Croma High Street Srinagar #7292,7292,High Street,2026 Station Road,Srinagar,Jammu & Kashmir,355258,India,India,2023-07-15,,21954
7293,Croma Airport New Delhi #7293,7293,Airport,3514 Ring Road,New Delhi,Delhi,598931,India,India,2021-06-06,,16924
7294,Croma Kiosk Srinagar #7294,7294,Kiosk,6986 Station Road,Srinagar,Jammu & Kashmir,337092,India,India,2025-07-30,,11647
7295,Croma Outlet Kota #7295,7295,Outlet,4687 Station Road,Kota,Rajasthan,300351,India,India,2018-02-23,,16485
7296,Croma Express Ludhiana #7296,7296,Express,9154 Mall Road,Ludhiana,Punjab,141189,India,India,2019-12-21,,7540
7297,Croma Airport Varanasi #7297,7297,Airport,6235 High Street,Varanasi,Uttar Pradesh,795870,India,India,2018-02-16,,10826
7298,Croma High Street Chandigarh #7298,7298,High Street,6794 Main Bazaar,Chandigarh,Chandigarh,707467,India,India,2019-05-24,,20364
7299,Croma Flagship Amritsar #7299,7299,Flagship,3836 Ring Road,Amritsar,Punjab,817242,India,India,2019-06-23,,5821
7300,Croma Mall Warangal #7300,7300,Mall,1526 Ring Road,Warangal,Telangana,368480,India,India,2018-12-10,,20989
7301,Croma Express Srinagar #7301,7301,Express,6344 Ring Road,Srinagar,Jammu & Kashmir,162771,India,India,2019-01-08,,18886
7302,Croma Metro Puducherry #7302,7302,Metro,4262 Ring Road,Puducherry,Puducherry,364296,India,India,2023-09-07,,23286
7303,Croma Flagship Puducherry #7303,7303,Flagship,3846 High Street,Puducherry,Puducherry,133047,India,India,2020-05-17,2025-04-10,2265
7304,Croma Airport Varanasi #7304,7304,Airport,2260 Station Road,Varanasi,Uttar Pradesh,479510,India,India,2020-12-27,,3146
7305,Croma High Street Ghaziabad #7305,7305,High Street,955 Station Road,Ghaziabad,Uttar Pradesh,494328,India,India,2022-11-12,,23003
7306,Croma Flagship Ranchi #7306,7306,Flagship,6472 MG Road,Ranchi,Jharkhand,554821,India,India,2023-01-25,2024-03-11,25419
7307,Croma Outlet Udaipur #7307,7307,Outlet,1981 Ring Road,Udaipur,Rajasthan,183109,India,India,2022-07-16,,10523
7308,Croma Kiosk Madurai #7308,7308,Kiosk,3627 MG Road,Madurai,Tamil Nadu,727613,India,India,2024-04-24,,24804
7309,Croma Express Vadodara #7309,7309,Express,4014 Main Bazaar,Vadodara,Gujarat,679404,India,India,2023-03-09,,27469
7310,Croma Flagship Gwalior #7310,7310,Flagship,22 Mall Road,Gwalior,Madhya Pradesh,731233,India,India,2018-10-17,,5490
7311,Croma Outlet Nizamabad #7311,7311,Outlet,4220 Ring Road,Nizamabad,Telangana,663988,India,India,2018-07-24,,6319
7312,Croma Flagship Hyderabad #7312,7312,Flagship,2338 Ring Road,Hyderabad,Telangana,360826,India,India,2021-06-05,,16511
7313,Croma Airport Vijayawada #7313,7313,Airport,4875 Ring Road,Vijayawada,Andhra Pradesh,209553,India,India,2021-04-27,,12917
7314,Croma Metro Panipat #7314,7314,Metro,5374 Main Bazaar,Panipat,Haryana,429206,India,India,2020-04-30,,13579
7315,Croma High Street Dehradun #7315,7315,High Street,7119 Main Bazaar,Dehradun,Uttarakhand,415825,India,India,2025-02-02,,7226
7316,Croma Flagship Solan #7316,7316,Flagship,6523 High Street,Solan,Himachal Pradesh,536923,India,India,2022-06-12,,1140
7317,Croma Flagship Pune #7317,7317,Flagship,6353 Mall Road,Pune,Maharashtra,184236,India,India,2020-11-17,,13194
7318,Croma Mall Vadodara #7318,7318,Mall,5103 Ring Road,Vadodara,Gujarat,502170,India,India,2020-07-24,,24681
7319,Croma Outlet Guntur #7319,7319,Outlet,5379 MG Road,Guntur,Andhra Pradesh,828993,India,India,2022-05-21,,6952
7320,Croma Kiosk Vadodara #7320,7320,Kiosk,6069 Mall Road,Vadodara,Gujarat,378978,India,India,2022-07-16,,27854
7321,Croma Express Panaji #7321,7321,Express,4152 Ring Road,Panaji,Goa,635011,India,India,2023-09-17,,8839
7322,Croma Flagship Panipat #7322,7322,Flagship,8050 Station Road,Panipat,Haryana,851474,India,India,2019-02-05,,27846
7323,Croma Mall Margao #7323,7323,Mall,6657 Main Bazaar,Margao,Goa,688185,India,India,2025-01-04,,3268
7324,Croma Express Bhilai #7324,7324,Express,2422 Main Bazaar,Bhilai,Chhattisgarh,593433,India,India,2021-05-10,,29836
7325,Croma Kiosk Chandigarh #7325,7325,Kiosk,2908 Main Bazaar,Chandigarh,Chandigarh,806327,India,India,2018-06-13,,24199
7326,Croma Mall Vadodara #7326,7326,Mall,8424 Ring Road,Vadodara,Gujarat,632123,India,India,2024-05-13,,8577
7327,Croma Metro Udaipur #7327,7327,Metro,8482 Ring Road,Udaipur,Rajasthan,235925,India,India,2018-05-02,,8943
7328,Croma Metro Warangal #7328,7328,Metro,3945 Mall Road,Warangal,Telangana,433028,India,India,2022-02-14,,5236
7329,Croma Outlet Visakhapatnam #7329,7329,Outlet,191 Mall Road,Visakhapatnam,Andhra Pradesh,737036,India,India,2023-03-16,,24748
7330,Croma Flagship Indore #7330,7330,Flagship,7393 Station Road,Indore,Madhya Pradesh,347289,India,India,2024-09-20,,12423
7331,Croma Outlet Tiruchirappalli #7331,7331,Outlet,5580 Station Road,Tiruchirappalli,Tamil Nadu,417765,India,India,2024-09-26,,26412
7332,Croma Flagship Jammu #7332,7332,Flagship,4497 MG Road,Jammu,Jammu & Kashmir,798876,India,India,2019-11-27,,8472
7333,Croma Metro Agra #7333,7333,Metro,446 High Street,Agra,Uttar Pradesh,243383,India,India,2021-01-06,,20463
7334,Croma Mall New Delhi #7334,7334,Mall,1589 Station Road,New Delhi,Delhi,843889,India,India,2019-05-11,,23937
7335,Croma High Street Dhanbad #7335,7335,High Street,7646 Main Bazaar,Dhanbad,Jharkhand,460689,India,India,2019-02-20,,14612
7336,Croma Express Chandigarh #7336,7336,Express,3689 Station Road,Chandigarh,Chandigarh,122960,India,India,2022-12-01,,29018
7337,Croma Mall Chandigarh #7337,7337,Mall,2359 High Street,Chandigarh,Chandigarh,241458,India,India,2021-07-18,,19793
7338,Croma Airport Aurangabad #7338,7338,Airport,2256 Ring Road,Aurangabad,Maharashtra,699214,India,India,2020-08-01,,7006
7339,Croma Flagship Puducherry #7339,7339,Flagship,9005 High Street,Puducherry,Puducherry,604204,India,India,2024-08-18,,19541
7340,Croma Kiosk Karnal #7340,7340,Kiosk,6891 Station Road,Karnal,Haryana,204819,India,India,2021-09-06,,854
7341,Croma Outlet Shimla #7341,7341,Outlet,1135 MG Road,Shimla,Himachal Pradesh,534484,India,India,2022-04-27,,18014
7342,Croma Flagship Amritsar #7342,7342,Flagship,8770 Station Road,Amritsar,Punjab,417640,India,India,2018-10-02,,29074
7343,Croma Mall Shimla #7343,7343,Mall,42 Station Road,Shimla,Himachal Pradesh,520010,India,India,2024-08-09,,12133
7344,Croma Kiosk Puducherry #7344,7344,Kiosk,8458 MG Road,Puducherry,Puducherry,279158,India,India,2025-03-15,,6967
7345,Croma Mall Mangaluru #7345,7345,Mall,1227 MG Road,Mangaluru,Karnataka,726293,India,India,2020-07-04,,16926
7346,Croma Mall Bhubaneswar #7346,7346,Mall,282 Main Bazaar,Bhubaneswar,Odisha,444480,India,India,2024-11-08,,14464
7347,Croma Outlet Jammu #7347,7347,Outlet,7172 Ring Road,Jammu,Jammu & Kashmir,374551,India,India,2018-04-24,,6536
7348,Croma High Street Mysuru #7348,7348,High Street,7585 Station Road,Mysuru,Karnataka,415082,India,India,2021-01-21,,19152
7349,Croma Mall Bhilai #7349,7349,Mall,1974 Ring Road,Bhilai,Chhattisgarh,654094,India,India,2020-07-05,,4668
7350,Croma Mall Amritsar #7350,7350,Mall,1282 High Street,Amritsar,Punjab,497426,India,India,2018-08-08,,13966
7351,Croma High Street Mangaluru #7351,7351,High Street,1712 Ring Road,Mangaluru,Karnataka,296669,India,India,2024-06-06,,17754
7352,Croma Airport Kochi #7352,7352,Airport,7181 Mall Road,Kochi,Kerala,373526,India,India,2019-10-29,,18622
7353,Croma High Street Tirupati #7353,7353,High Street,9884 MG Road,Tirupati,Andhra Pradesh,429500,India,India,2023-08-30,,27785
7354,Croma Express Tiruchirappalli #7354,7354,Express,716 Main Bazaar,Tiruchirappalli,Tamil Nadu,392981,India,India,2022-03-26,,28260
7355,Croma Outlet Chandigarh #7355,7355,Outlet,6979 Ring Road,Chandigarh,Chandigarh,444151,India,India,2023-12-14,,29364
7356,Croma Outlet Surat #7356,7356,Outlet,9589 Ring Road,Surat,Gujarat,546205,India,India,2020-10-11,,29660
7357,Croma High Street Bilaspur #7357,7357,High Street,4584 MG Road,Bilaspur,Chhattisgarh,489804,India,India,2024-05-02,,25516
7358,Croma Kiosk Kochi #7358,7358,Kiosk,6043 High Street,Kochi,Kerala,831486,India,India,2023-08-18,,15042
7359,Croma Kiosk Shimla #7359,7359,Kiosk,3523 MG Road,Shimla,Himachal Pradesh,682102,India,India,2024-05-31,,15086
7360,Croma Airport Puducherry #7360,7360,Airport,7104 Station Road,Puducherry,Puducherry,184703,India,India,2023-03-12,,13246
7361,Croma High Street Tirupati #7361,7361,High Street,2355 Mall Road,Tirupati,Andhra Pradesh,548723,India,India,2020-03-03,,6372
7362,Croma Flagship Chandigarh #7362,7362,Flagship,1274 Main Bazaar,Chandigarh,Chandigarh,238853,India,India,2024-06-22,,2279
7363,Croma Express Jalandhar #7363,7363,Express,4637 Ring Road,Jalandhar,Punjab,814604,India,India,2020-06-10,,22022
7364,Croma Airport Srinagar #7364,7364,Airport,5139 High Street,Srinagar,Jammu & Kashmir,471542,India,India,2023-06-27,,27635
7365,Croma Outlet Haridwar #7365,7365,Outlet,2078 Main Bazaar,Haridwar,Uttarakhand,173210,India,India,2022-06-05,,918
7366,Croma Kiosk Margao #7366,7366,Kiosk,5868 MG Road,Margao,Goa,698686,India,India,2020-03-02,,22750
7367,Croma High Street Puducherry #7367,7367,High Street,986 High Street,Puducherry,Puducherry,448080,India,India,2019-10-13,,25877
7368,Croma Flagship Panaji #7368,7368,Flagship,7812 Station Road,Panaji,Goa,562638,India,India,2020-05-09,,5289
7369,Croma High Street Bhubaneswar #7369,7369,High Street,8033 Ring Road,Bhubaneswar,Odisha,281759,India,India,2020-09-18,,6163
7370,Croma Flagship Thane #7370,7370,Flagship,2308 Ring Road,Thane,Maharashtra,836068,India,India,2021-07-23,,1458
7371,Croma High Street Haridwar #7371,7371,High Street,446 Main Bazaar,Haridwar,Uttarakhand,677241,India,India,2020-05-31,,28856
7372,Croma Airport Noida #7372,7372,Airport,8441 Station Road,Noida,Uttar Pradesh,857880,India,India,2018-01-31,,25009
7373,Croma Flagship Nizamabad #7373,7373,Flagship,2794 Main Bazaar,Nizamabad,Telangana,350349,India,India,2023-09-03,,20238
7374,Croma Metro Patiala #7374,7374,Metro,7451 High Street,Patiala,Punjab,503151,India,India,2024-03-20,,25421
7375,Croma Flagship Dehradun #7375,7375,Flagship,3733 Main Bazaar,Dehradun,Uttarakhand,275416,India,India,2024-02-12,,13758
7376,Croma Metro Puducherry #7376,7376,Metro,75 Station Road,Puducherry,Puducherry,406170,India,India,2024-06-15,,4016
7377,Croma High Street Dibrugarh #7377,7377,High Street,3563 Mall Road,Dibrugarh,Assam,467464,India,India,2025-02-16,,1121
7378,Croma Express Jamshedpur #7378,7378,Express,9388 Mall Road,Jamshedpur,Jharkhand,854170,India,India,2022-09-11,,14355
7379,Croma Kiosk Howrah #7379,7379,Kiosk,9325 MG Road,Howrah,West Bengal,398136,India,India,2020-05-11,,21462
7380,Croma Kiosk Bhagalpur #7380,7380,Kiosk,4136 Mall Road,Bhagalpur,Bihar,564200,India,India,2023-11-24,,25240
7381,Croma Express Jaipur #7381,7381,Express,9197 High Street,Jaipur,Rajasthan,683856,India,India,2020-07-12,,18422
7382,Croma Airport Bhagalpur #7382,7382,Airport,2406 High Street,Bhagalpur,Bihar,514364,India,India,2022-03-18,,8455
7383,Croma High Street Agra #7383,7383,High Street,1193 High Street,Agra,Uttar Pradesh,771175,India,India,2022-11-14,,25919
7384,Croma Mall Thiruvananthapuram #7384,7384,Mall,511 Mall Road,Thiruvananthapuram,Kerala,644003,India,India,2018-01-26,,20160
7385,Croma Outlet Visakhapatnam #7385,7385,Outlet,3312 Main Bazaar,Visakhapatnam,Andhra Pradesh,844914,India,India,2023-04-29,,25688
7386,Croma Airport Durgapur #7386,7386,Airport,8601 Main Bazaar,Durgapur,West Bengal,123456,India,India,2021-06-13,,29538
7387,Croma Kiosk Gaya #7387,7387,Kiosk,9566 Station Road,Gaya,Bihar,184040,India,India,2021-11-24,,19514
7388,Croma High Street Jammu #7388,7388,High Street,9424 Main Bazaar,Jammu,Jammu & Kashmir,741308,India,India,2024-03-15,,19526
7389,Croma Metro Rourkela #7389,7389,Metro,3896 Station Road,Rourkela,Odisha,362170,India,India,2019-12-20,,22836
7390,Croma Express Coimbatore #7390,7390,Express,2492 MG Road,Coimbatore,Tamil Nadu,583579,India,India,2019-09-14,,21876
7391,Croma Kiosk Solan #7391,7391,Kiosk,1633 High Street,Solan,Himachal Pradesh,683227,India,India,2024-11-12,,22708
7392,Croma High Street Panipat #7392,7392,High Street,3778 MG Road,Panipat,Haryana,169290,India,India,2018-07-27,,6947
7393,Croma Mall Agra #7393,7393,Mall,238 High Street,Agra,Uttar Pradesh,485929,India,India,2018-02-15,,26089
7394,Croma Mall Delhi #7394,7394,Mall,3261 Main Bazaar,Delhi,Delhi,137050,India,India,2024-10-22,,23158
7395,Croma Outlet Guwahati #7395,7395,Outlet,560 High Street,Guwahati,Assam,583371,India,India,2019-11-20,,19941
7396,Croma Kiosk Aurangabad #7396,7396,Kiosk,5520 High Street,Aurangabad,Maharashtra,571447,India,India,2019-09-03,,27181
7397,Croma Flagship Margao #7397,7397,Flagship,9849 MG Road,Margao,Goa,204240,India,India,2020-12-28,,19904
7398,Croma High Street Panipat #7398,7398,High Street,7391 High Street,Panipat,Haryana,573878,India,India,2018-05-10,2019-05-22,19256
7399,Croma Metro Bhubaneswar #7399,7399,Metro,3274 Station Road,Bhubaneswar,Odisha,808648,India,India,2020-02-23,,11865
7400,Croma Flagship Dhanbad #7400,7400,Flagship,3988 Station Road,Dhanbad,Jharkhand,399554,India,India,2020-01-25,,25521
7401,Croma Express Shimla #7401,7401,Express,4618 MG Road,Shimla,Himachal Pradesh,606049,India,India,2024-10-25,,4101
7402,Croma Mall Bhubaneswar #7402,7402,Mall,3973 MG Road,Bhubaneswar,Odisha,845187,India,India,2020-12-12,,23761
7403,Croma High Street Chandigarh #7403,7403,High Street,3958 High Street,Chandigarh,Chandigarh,118659,India,India,2023-09-14,,6502
7404,Croma Flagship Solan #7404,7404,Flagship,2585 MG Road,Solan,Himachal Pradesh,801989,India,India,2022-05-17,,13777
7405,Croma High Street Shimla #7405,7405,High Street,5753 Ring Road,Shimla,Himachal Pradesh,313605,India,India,2025-03-31,,11892
7406,Croma Mall Nizamabad #7406,7406,Mall,9210 MG Road,Nizamabad,Telangana,686108,India,India,2018-06-21,,6921
7407,Croma High Street Gaya #7407,7407,High Street,1850 MG Road,Gaya,Bihar,458688,India,India,2021-09-13,,18326
7408,Croma Metro Salem #7408,7408,Metro,4408 Station Road,Salem,Tamil Nadu,601649,India,India,2025-06-05,,11534
7409,Croma Kiosk Amritsar #7409,7409,Kiosk,2143 Main Bazaar,Amritsar,Punjab,840735,India,India,2019-10-08,,18046
7410,Croma Metro Gaya #7410,7410,Metro,756 Station Road,Gaya,Bihar,447018,India,India,2023-09-29,,17769
7411,Croma Express Jalandhar #7411,7411,Express,556 High Street,Jalandhar,Punjab,373154,India,India,2025-03-09,,19273
7412,Croma Metro Madurai #7412,7412,Metro,2874 MG Road,Madurai,Tamil Nadu,788497,India,India,2022-04-09,,25604
7413,Croma Outlet Delhi #7413,7413,Outlet,2197 Ring Road,Delhi,Delhi,498770,India,India,2018-05-24,,16340
7414,Croma Mall Guntur #7414,7414,Mall,7455 Main Bazaar,Guntur,Andhra Pradesh,747404,India,India,2018-04-01,,25699
7415,Croma Outlet Noida #7415,7415,Outlet,9467 Mall Road,Noida,Uttar Pradesh,681067,India,India,2025-07-15,,2756
7416,Croma Metro Surat #7416,7416,Metro,4054 Ring Road,Surat,Gujarat,772126,India,India,2020-03-04,,24238
