product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
7833,CR-IN-GAM-07833,Croma Consoles 1V4BU,Croma,Gaming,Consoles,Red,M,76583.11,2025-04-16,,1
7834,CR-IN-LAP-07834,Croma Ultrabooks LAOC0,Croma,Laptops,Ultrabooks,Silver,S,124096.08,2024-08-19,,1
7835,CR-IN-MOB-07835,Croma Smartphones AFZCP,Croma,Mobiles,Smartphones,Silver,S,17633.45,2023-07-10,,1
7836,CR-IN-APP-07836,Croma Washers BQA03,Croma,Appliances,Washers,Gold,XS,104655.6,2023-10-17,,1
7837,CR-IN-GAM-07837,Croma Consoles 5X97K,Croma,Gaming,Consoles,Silver,S,21716.98,2022-12-18,,1
7838,CR-IN-TEL-07838,Croma LED JKUY9,Croma,Televisions,LED,Gold,OneSize,245951.54,2024-04-27,,1
7839,CR-IN-APP-07839,Croma Washers JJCH8,Croma,Appliances,Washers,Black,M,92501.11,2024-07-18,,1
7840,CR-IN-ACC-07840,Croma Cables 1KCHZ,Croma,Accessories,Cables,Green,L,9596.89,2023-01-22,,1
7841,CR-IN-MOB-07841,Croma Smartphones X3NIY,Croma,Mobiles,Smartphones,Blue,XL,79634.28,2023-10-27,,1
7842,CR-IN-APP-07842,Croma Washers D4I60,Croma,Appliances,Washers,White,XL,36998.74,2022-12-11,,1
7843,CR-IN-ACC-07843,Croma Cables RL3FU,Croma,Accessories,Cables,Blue,XL,7970.4,2024-01-19,,1
7844,CR-IN-GAM-07844,Croma Consoles UHOKZ,Croma,Gaming,Consoles,Space Grey,L,15179.47,2024-03-02,,1
7845,CR-IN-LAP-07845,Croma Ultrabooks WYD65,Croma,Laptops,Ultrabooks,Blue,L,86329.24,2023-10-15,,1
7846,CR-IN-WEA-07846,Croma Smartwatch DYMNJ,Croma,Wearables,Smartwatch,Green,XL,20145.12,2025-05-10,,1
7847,CR-IN-ACC-07847,Croma Cables 21LBB,Croma,Accessories,Cables,Gold,OneSize,6762.78,2025-03-01,2025-03-31,0
7848,CR-IN-APP-07848,Croma Washers 8FZQX,Croma,Appliances,Washers,Gold,L,84087.85,2022-12-06,,1
7849,CR-IN-AUD-07849,Croma Headphones HAGLD,Croma,Audio,Headphones,Black,L,36865.21,2022-11-07,2025-06-30,0
7850,CR-IN-ACC-07850,Croma Cables 6IB6O,Croma,Accessories,Cables,Purple,L,3442.43,2024-08-01,,1
7851,CR-IN-SMA-07851,Croma Smart Lights X9ZZ1,Croma,Smart Home,Smart Lights,Red,XS,15043.88,2024-02-24,,1
7852,CR-IN-ACC-07852,Croma Cables L05G5,Croma,Accessories,Cables,Blue,XS,733.03,2025-05-09,,1
7853,CR-IN-SMA-07853,Croma Smart Lights MS9L4,Croma,Smart Home,Smart Lights,Space Grey,M,16160.31,2023-12-03,,1
7854,CR-IN-GAM-07854,Croma Consoles CWYQ1,Croma,Gaming,Consoles,Red,L,75747.12,2024-07-06,,1
7855,CR-IN-MOB-07855,Croma Smartphones 3H5HB,Croma,Mobiles,Smartphones,Purple,XL,52041.8,2023-08-06,,1
7856,CR-IN-MOB-07856,Croma Smartphones FE3TN,Croma,Mobiles,Smartphones,Green,S,17526.44,2022-12-13,,1
7857,CR-IN-AUD-07857,Croma Headphones NCSEK,Croma,Audio,Headphones,Red,XL,23973.15,2024-10-04,,1
7858,CR-IN-AUD-07858,Croma Headphones 5C4KL,Croma,Audio,Headphones,Red,XL,27297.62,2022-12-03,,1
7859,CR-IN-GAM-07859,Croma Consoles EI74C,Croma,Gaming,Consoles,Green,S,45881.33,2025-02-13,,1
7860,CR-IN-LAP-07860,Croma Ultrabooks 9SK0A,Croma,Laptops,Ultrabooks,Gold,XS,135531.23,2025-01-21,,1
7861,CR-IN-SMA-07861,Croma Smart Lights HJEUP,Croma,Smart Home,Smart Lights,Red,XL,16905.36,2022-02-26,,1
7862,CR-IN-WEA-07862,Croma Smartwatch MSR1N,Croma,Wearables,Smartwatch,Purple,OneSize,49421.35,2023-03-20,,1
7863,CR-IN-TEL-07863,Croma LED 2ZVER,Croma,Televisions,LED,Gold,OneSize,123435.38,2023-11-18,,1
7864,CR-IN-APP-07864,Croma Washers 3SFG0,Croma,Appliances,Washers,Space Grey,M,49243.13,2023-04-07,,1
7865,CR-IN-WEA-07865,Croma Smartwatch EYV1W,Croma,Wearables,Smartwatch,Green,S,34850.26,2023-03-14,,1
7866,CR-IN-MOB-07866,Croma Smartphones E4YSY,Croma,Mobiles,Smartphones,Silver,S,49635.52,2024-01-07,,1
7867,CR-IN-ACC-07867,Croma Cables Y0N21,Croma,Accessories,Cables,Blue,XS,8176.03,2022-04-16,,1
7868,CR-IN-AUD-07868,Croma Headphones 5ZDQS,Croma,Audio,Headphones,Gold,XS,18180.35,2023-09-17,,1
7869,CR-IN-CAM-07869,Croma DSLR 7XB6I,Croma,Cameras,DSLR,Black,M,156468.29,2023-01-07,,1
7870,CR-IN-APP-07870,Croma Washers T1BT9,Croma,Appliances,Washers,White,M,144806.68,2022-12-26,,1
7871,CR-IN-GAM-07871,Croma Consoles KVMNQ,Croma,Gaming,Consoles,Gold,XL,64836.01,2022-02-03,,1
7872,CR-IN-AUD-07872,Croma Headphones 83S77,Croma,Audio,Headphones,Blue,L,18055.6,2022-09-02,,1
7873,CR-IN-APP-07873,Croma Washers GOJ45,Croma,Appliances,Washers,Red,L,103080.86,2022-04-17,,1
7874,CR-IN-AUD-07874,Croma Headphones LP7GD,Croma,Audio,Headphones,Red,OneSize,42223.75,2024-04-04,,1
7875,CR-IN-SMA-07875,Croma Smart Lights REOO0,Croma,Smart Home,Smart Lights,Silver,XL,10115.75,2023-07-30,,1
7876,CR-IN-AUD-07876,Croma Headphones ILM3L,Croma,Audio,Headphones,Black,OneSize,15580.36,2024-09-05,,1
7877,CR-IN-MOB-07877,Croma Smartphones LUSV5,Croma,Mobiles,Smartphones,White,XL,98826.38,2023-09-01,,1
7878,CR-IN-MOB-07878,Croma Smartphones GYTJZ,Croma,Mobiles,Smartphones,White,XL,9656.16,2022-01-09,,1
7879,CR-IN-APP-07879,Croma Washers MFXTH,Croma,Appliances,Washers,Green,M,76960.86,2024-09-05,,1
7880,CR-IN-CAM-07880,Croma DSLR 73382,Croma,Cameras,DSLR,Silver,XS,171433.95,2022-01-19,,1
7881,CR-IN-GAM-07881,Croma Consoles 1BOKN,Croma,Gaming,Consoles,White,XL,48630.28,2022-04-02,,1
7882,CR-IN-WEA-07882,Croma Smartwatch ESUBX,Croma,Wearables,Smartwatch,Purple,L,58097.09,2023-03-01,,1
7883,CR-IN-WEA-07883,Croma Smartwatch W2X6V,Croma,Wearables,Smartwatch,Silver,M,13946.06,2024-12-16,,1
7884,CR-IN-ACC-07884,Croma Cables O9FRA,Croma,Accessories,Cables,Black,OneSize,4541.31,2023-09-24,,1
7885,CR-IN-APP-07885,Croma Washers 9OQU6,Croma,Appliances,Washers,Blue,M,15759.71,2024-08-19,,1
7886,CR-IN-TEL-07886,Croma LED QT5QR,Croma,Televisions,LED,Blue,L,241562.77,2023-05-06,,1
7887,CR-IN-CAM-07887,Croma DSLR LCAV4,Croma,Cameras,DSLR,Blue,M,137153.68,2024-09-29,,1
7888,CR-IN-APP-07888,Croma Washers IX3XW,Croma,Appliances,Washers,Gold,S,98550.33,2025-01-03,,1
7889,CR-IN-APP-07889,Croma Washers X6HCY,Croma,Appliances,Washers,Blue,L,114236.64,2023-05-07,,1
7890,CR-IN-AUD-07890,Croma Headphones BDA9S,Croma,Audio,Headphones,Gold,XL,36607.61,2022-06-17,,1
7891,CR-IN-TEL-07891,Croma LED T7R4J,Croma,Televisions,LED,Blue,L,55369.9,2023-09-18,,1
7892,CR-IN-AUD-07892,Croma Headphones SVD5G,Croma,Audio,Headphones,White,XS,38024.85,2023-05-19,,1
7893,CR-IN-ACC-07893,Croma Cables 9RTR1,Croma,Accessories,Cables,Black,M,7976.88,2024-04-22,,1
7894,CR-IN-CAM-07894,Croma DSLR AHXYM,Croma,Cameras,DSLR,Gold,L,176700.38,2025-07-04,,1
7895,CR-IN-AUD-07895,Croma Headphones AUUOG,Croma,Audio,Headphones,Black,S,27890.15,2023-08-18,,1
7896,CR-IN-SMA-07896,Croma Smart Lights 31KII,Croma,Smart Home,Smart Lights,Purple,L,27435.71,2025-02-10,,1
7897,CR-IN-MOB-07897,Croma Smartphones J85XP,Croma,Mobiles,Smartphones,White,M,65868.32,2023-06-29,,1
7898,CR-IN-LAP-07898,Croma Ultrabooks JWEIA,Croma,Laptops,Ultrabooks,Gold,OneSize,198328.98,2022-12-02,,1
7899,CR-IN-SMA-07899,Croma Smart Lights 4IAML,Croma,Smart Home,Smart Lights,Black,XL,9512.34,2024-10-17,,1
7900,CR-IN-CAM-07900,Croma DSLR G9IY6,Croma,Cameras,DSLR,Black,M,104465.24,2023-04-03,,1
7901,CR-IN-AUD-07901,Croma Headphones FAE91,Croma,Audio,Headphones,Green,OneSize,21855.86,2024-12-27,,1
7902,CR-IN-MOB-07902,Croma Smartphones 9LLVS,Croma,Mobiles,Smartphones,Purple,L,103935.13,2024-12-23,,1
7903,CR-IN-GAM-07903,Croma Consoles 5Y552,Croma,Gaming,Consoles,Black,XL,76412.7,2022-08-22,,1
7904,CR-IN-LAP-07904,Croma Ultrabooks S0LDC,Croma,Laptops,Ultrabooks,Purple,OneSize,159708.06,2022-03-23,,1
7905,CR-IN-APP-07905,Croma Washers 1WBY7,Croma,Appliances,Washers,White,OneSize,38951.67,2024-09-12,,1
7906,CR-IN-LAP-07906,Croma Ultrabooks O7XHB,Croma,Laptops,Ultrabooks,Red,XL,51186.67,2024-12-15,,1
7907,CR-IN-WEA-07907,Croma Smartwatch QJFKO,Croma,Wearables,Smartwatch,Gold,S,11037.42,2025-07-24,2025-08-26,0
7908,CR-IN-GAM-07908,Croma Consoles IYFNE,Croma,Gaming,Consoles,Black,XL,64722.04,2023-01-25,,1
7909,CR-IN-CAM-07909,Croma DSLR GK29E,Croma,Cameras,DSLR,Gold,L,49169.36,2025-07-31,,1
7910,CR-IN-TEL-07910,Croma LED GIOAG,Croma,Televisions,LED,White,M,102866.24,2022-04-08,,1
7911,CR-IN-SMA-07911,Croma Smart Lights WC49Y,Croma,Smart Home,Smart Lights,Gold,OneSize,24436.59,2024-01-26,,1
7912,CR-IN-CAM-07912,Croma DSLR 0TD7P,Croma,Cameras,DSLR,Blue,XS,195644.28,2023-11-20,,1
7913,CR-IN-TEL-07913,Croma LED YOR3D,Croma,Televisions,LED,Gold,S,204770.42,2024-06-25,,1
7914,CR-IN-ACC-07914,Croma Cables J26FA,Croma,Accessories,Cables,Gold,XS,666.76,2023-02-11,,1
7915,CR-IN-TEL-07915,Croma LED UM0EZ,Croma,Televisions,LED,Space Grey,M,89973.61,2022-09-24,,1
7916,CR-IN-APP-07916,Croma Washers 2H0F9,Croma,Appliances,Washers,White,S,6756.12,2023-05-22,,1
7917,CR-IN-APP-07917,Croma Washers 2K9OU,Croma,Appliances,Washers,Blue,XS,104781.5,2023-04-02,,1
7918,CR-IN-AUD-07918,Croma Headphones UXJ8G,Croma,Audio,Headphones,Blue,XL,18020.84,2024-09-11,,1
7919,CR-IN-APP-07919,Croma Washers 50MME,Croma,Appliances,Washers,Space Grey,S,9619.88,2025-03-17,,1
7920,CR-IN-CAM-07920,Croma DSLR SYAAU,Croma,Cameras,DSLR,Red,OneSize,81886.95,2022-07-20,,1
7921,CR-IN-MOB-07921,Croma Smartphones TMV4S,Croma,Mobiles,Smartphones,White,S,94712.26,2024-10-23,,1
7922,CR-IN-AUD-07922,Croma Headphones LLGF5,Croma,Audio,Headphones,Purple,OneSize,49719.44,2025-04-14,,1
7923,CR-IN-MOB-07923,Croma Smartphones GXG4J,Croma,Mobiles,Smartphones,Silver,OneSize,14390.51,2023-09-15,,1
7924,CR-IN-MOB-07924,Croma Smartphones UHHIT,Croma,Mobiles,Smartphones,Space Grey,S,73645.96,2024-10-29,,1
7925,CR-IN-TEL-07925,Croma LED 0ORUW,Croma,Televisions,LED,Space Grey,L,139795.25,2023-04-05,,1
7926,CR-IN-LAP-07926,Croma Ultrabooks RWN9A,Croma,Laptops,Ultrabooks,Green,XS,145913.36,2022-03-09,,1
7927,CR-IN-GAM-07927,Croma Consoles CLR0R,Croma,Gaming,Consoles,Blue,OneSize,18397.22,2022-02-03,,1
7928,CR-IN-ACC-07928,Croma Cables JJNA8,Croma,Accessories,Cables,Gold,M,4991.87,2023-03-02,2024-09-04,0
7929,CR-IN-WEA-07929,Croma Smartwatch 6MYMX,Croma,Wearables,Smartwatch,Black,M,22040.3,2022-05-21,,1
7930,CR-IN-WEA-07930,Croma Smartwatch 3P2QX,Croma,Wearables,Smartwatch,Black,L,30796.48,2022-11-13,,1
7931,CR-IN-SMA-07931,Croma Smart Lights QL6QE,Croma,Smart Home,Smart Lights,Space Grey,L,28065.91,2023-11-08,,1
7932,CR-IN-AUD-07932,Croma Headphones WUPAC,Croma,Audio,Headphones,Black,L,38896.86,2024-09-17,,1
7933,CR-IN-GAM-07933,Croma Consoles XYFPU,Croma,Gaming,Consoles,Blue,OneSize,34523.75,2025-06-23,,1
7934,CR-IN-ACC-07934,Croma Cables MRKAE,Croma,Accessories,Cables,Blue,M,2607.9,2022-12-06,,1
7935,CR-IN-WEA-07935,Croma Smartwatch 8ZRDH,Croma,Wearables,Smartwatch,Red,M,59537.03,2022-08-07,,1
7936,CR-IN-CAM-07936,Croma DSLR 3VVOO,Croma,Cameras,DSLR,Black,L,67687.33,2023-12-04,,1
7937,CR-IN-MOB-07937,Croma Smartphones FQN0I,Croma,Mobiles,Smartphones,Red,XS,62539.22,2024-03-07,,1
7938,CR-IN-APP-07938,Croma Washers 0ZZWB,Croma,Appliances,Washers,Silver,M,33843.2,2025-03-31,,1
7939,CR-IN-LAP-07939,Croma Ultrabooks 88EQJ,Croma,Laptops,Ultrabooks,Blue,XL,100132.82,2022-10-01,,1
7940,CR-IN-CAM-07940,Croma DSLR A8BR3,Croma,Cameras,DSLR,Black,S,216289.76,2022-09-30,,1
7941,CR-IN-CAM-07941,Croma DSLR 4ZNR1,Croma,Cameras,DSLR,Purple,XS,242080.24,2024-01-26,,1
7942,CR-IN-WEA-07942,Croma Smartwatch YHIS5,Croma,Wearables,Smartwatch,Black,XL,59678.48,2024-10-14,,1
7943,CR-IN-MOB-07943,Croma Smartphones 570G3,Croma,Mobiles,Smartphones,White,M,89403.6,2023-01-26,,1
7944,CR-IN-SMA-07944,Croma Smart Lights FBXT2,Croma,Smart Home,Smart Lights,Silver,L,3951.4,2024-12-27,,1
7945,CR-IN-MOB-07945,Croma Smartphones MDQNB,Croma,Mobiles,Smartphones,Purple,M,7694.29,2025-02-13,,1
7946,CR-IN-MOB-07946,Croma Smartphones DJ16W,Croma,Mobiles,Smartphones,Red,XS,83379.49,2024-08-08,,1
7947,CR-IN-TEL-07947,Croma LED O5US6,Croma,Televisions,LED,Blue,S,185269.87,2024-04-16,,1
7948,CR-IN-ACC-07948,Croma Cables WJWFR,Croma,Accessories,Cables,Red,OneSize,7741.73,2024-07-28,,1
7949,CR-IN-SMA-07949,Croma Smart Lights FUOCY,Croma,Smart Home,Smart Lights,Gold,S,16054.41,2024-03-22,,1
7950,CR-IN-CAM-07950,Croma DSLR O7M7P,Croma,Cameras,DSLR,Gold,M,224987.51,2022-06-23,,1
7951,CR-IN-GAM-07951,Croma Consoles IDQ7E,Croma,Gaming,Consoles,White,S,6940.11,2022-06-26,,1
7952,CR-IN-AUD-07952,Croma Headphones UXXZJ,Croma,Audio,Headphones,Black,M,47231.12,2024-10-11,,1
7953,CR-IN-CAM-07953,Croma DSLR LDSBN,Croma,Cameras,DSLR,Silver,OneSize,64770.92,2024-06-19,,1
7954,CR-IN-APP-07954,Croma Washers EKTR6,Croma,Appliances,Washers,Space Grey,XL,21374.7,2024-11-29,,1
7955,CR-IN-APP-07955,Croma Washers O9OOH,Croma,Appliances,Washers,Silver,OneSize,61719.82,2022-07-25,,1
7956,CR-IN-CAM-07956,Croma DSLR 70V7R,Croma,Cameras,DSLR,Blue,XS,239181.33,2022-06-02,2022-09-16,0
7957,CR-IN-CAM-07957,Croma DSLR VWQUW,Croma,Cameras,DSLR,Black,OneSize,199654.4,2024-12-11,,1
7958,CR-IN-CAM-07958,Croma DSLR 1AYBY,Croma,Cameras,DSLR,Black,XS,127865.14,2023-05-26,2024-03-13,0
7959,CR-IN-SMA-07959,Croma Smart Lights T10U6,Croma,Smart Home,Smart Lights,Space Grey,XL,21003.02,2022-04-09,,1
7960,CR-IN-SMA-07960,Croma Smart Lights 3IF12,Croma,Smart Home,Smart Lights,Space Grey,XS,5492.33,2023-11-19,,1
7961,CR-IN-WEA-07961,Croma Smartwatch S0OQD,Croma,Wearables,Smartwatch,White,XL,6081.64,2023-04-28,,1
7962,CR-IN-MOB-07962,Croma Smartphones KCVLG,Croma,Mobiles,Smartphones,Blue,XS,42670.94,2024-01-09,,1
7963,CR-IN-SMA-07963,Croma Smart Lights OT3PQ,Croma,Smart Home,Smart Lights,Black,XS,25059.3,2022-10-29,,1
7964,CR-IN-GAM-07964,Croma Consoles 9KB8K,Croma,Gaming,Consoles,Gold,OneSize,35621.6,2025-01-02,,1
7965,CR-IN-MOB-07965,Croma Smartphones 6OLKP,Croma,Mobiles,Smartphones,Silver,L,28997.53,2023-03-06,,1
7966,CR-IN-TEL-07966,Croma LED B9PJ0,Croma,Televisions,LED,Blue,OneSize,135296.76,2024-05-26,,1
7967,CR-IN-APP-07967,Croma Washers 08R8W,Croma,Appliances,Washers,Blue,M,73592.8,2024-11-15,,1
7968,CR-IN-GAM-07968,Croma Consoles 5PMWS,Croma,Gaming,Consoles,Silver,M,29844.84,2024-03-17,,1
7969,CR-IN-ACC-07969,Croma Cables H1CES,Croma,Accessories,Cables,White,L,7947.49,2024-12-08,,1
7970,CR-IN-APP-07970,Croma Washers 4AVFE,Croma,Appliances,Washers,Blue,XS,16228.37,2022-11-11,,1
7971,CR-IN-MOB-07971,Croma Smartphones MAO01,Croma,Mobiles,Smartphones,Space Grey,XL,39848.87,2025-08-01,,1
7972,CR-IN-APP-07972,Croma Washers NEMIN,Croma,Appliances,Washers,Red,L,108918.15,2022-05-04,,1
7973,CR-IN-TEL-07973,Croma LED 5GYUP,Croma,Televisions,LED,White,S,56428.19,2023-07-30,,1
7974,CR-IN-ACC-07974,Croma Cables T0UQ9,Croma,Accessories,Cables,Gold,OneSize,9723.54,2023-04-30,,1
7975,CR-IN-TEL-07975,Croma LED N67TI,Croma,Televisions,LED,Black,S,224640.09,2022-05-09,,1
7976,CR-IN-GAM-07976,Croma Consoles ZX4AH,Croma,Gaming,Consoles,Blue,XS,56378.39,2024-06-09,,1
7977,CR-IN-AUD-07977,Croma Headphones 449NG,Croma,Audio,Headphones,Purple,L,32526.62,2024-01-11,,1
7978,CR-IN-CAM-07978,Croma DSLR 6V0NB,Croma,Cameras,DSLR,Gold,M,71639.59,2025-07-09,,1
7979,CR-IN-GAM-07979,Croma Consoles 1VPG7,Croma,Gaming,Consoles,Silver,XS,75498.19,2024-10-31,,1
7980,CR-IN-WEA-07980,Croma Smartwatch WSB0D,Croma,Wearables,Smartwatch,White,L,8437.19,2022-05-19,,1
7981,CR-IN-AUD-07981,Croma Headphones RCSIP,Croma,Audio,Headphones,White,S,2208.8,2024-09-24,,1
7982,CR-IN-GAM-07982,Croma Consoles GY7FF,Croma,Gaming,Consoles,Black,OneSize,21856.38,2024-03-23,,1
7983,CR-IN-WEA-07983,Croma Smartwatch Z6VTL,Croma,Wearables,Smartwatch,Green,XS,53949.99,2024-08-08,,1
7984,CR-IN-ACC-07984,Croma Cables V97FL,Croma,Accessories,Cables,Purple,S,633.23,2022-10-01,,1
7985,CR-IN-GAM-07985,Croma Consoles LVYZ0,Croma,Gaming,Consoles,Silver,S,2486.2,2024-04-09,2025-07-03,0
7986,CR-IN-TEL-07986,Croma LED 38IGY,Croma,Televisions,LED,Purple,L,53861.09,2024-05-09,,1
7987,CR-IN-ACC-07987,Croma Cables K83CP,Croma,Accessories,Cables,Silver,M,2269.01,2023-12-13,,1
7988,CR-IN-GAM-07988,Croma Consoles ZOPQJ,Croma,Gaming,Consoles,Space Grey,L,75077.15,2024-10-30,,1
7989,CR-IN-GAM-07989,Croma Consoles 16O3F,Croma,Gaming,Consoles,Green,M,49607.57,2023-05-10,,1
7990,CR-IN-LAP-07990,Croma Ultrabooks PMPOM,Croma,Laptops,Ultrabooks,Silver,M,177866.86,2023-08-06,2025-05-06,0
7991,CR-IN-AUD-07991,Croma Headphones 5CPW8,Croma,Audio,Headphones,White,L,9119.48,2025-05-02,,1
7992,CR-IN-LAP-07992,Croma Ultrabooks IBAYU,Croma,Laptops,Ultrabooks,Blue,XL,193741.08,2025-04-22,,1
7993,CR-IN-LAP-07993,Croma Ultrabooks CP6ZK,Croma,Laptops,Ultrabooks,Purple,XL,161429.81,2023-07-13,,1
7994,CR-IN-ACC-07994,Croma Cables MVVS2,Croma,Accessories,Cables,Silver,L,4974.5,2024-08-16,,1
7995,CR-IN-LAP-07995,Croma Ultrabooks 2LPU9,Croma,Laptops,Ultrabooks,Gold,XL,29514.38,2025-05-07,,1
7996,CR-IN-GAM-07996,Croma Consoles MVINF,Croma,Gaming,Consoles,Green,S,22978.57,2022-06-24,,1
7997,CR-IN-LAP-07997,Croma Ultrabooks NFP4O,Croma,Laptops,Ultrabooks,Blue,M,49545.19,2022-03-06,,1
7998,CR-IN-APP-07998,Croma Washers MX5HM,Croma,Appliances,Washers,White,XL,135958.93,2023-05-23,,1
7999,CR-IN-CAM-07999,Croma DSLR EQX6B,Croma,Cameras,DSLR,Green,OneSize,55315.77,2023-08-23,,1
8000,CR-IN-AUD-08000,Croma Headphones UVKQS,Croma,Audio,Headphones,White,OneSize,19523.45,2023-05-23,,1
8001,CR-IN-CAM-08001,Croma DSLR PGCI6,Croma,Cameras,DSLR,Silver,L,160486.22,2024-09-15,,1
8002,CR-IN-SMA-08002,Croma Smart Lights PNAFN,Croma,Smart Home,Smart Lights,Blue,OneSize,1382.55,2022-05-20,,1
8003,CR-IN-MOB-08003,Croma Smartphones WL371,Croma,Mobiles,Smartphones,Red,M,53163.74,2023-06-29,,1
8004,CR-IN-TEL-08004,Croma LED 32T52,Croma,Televisions,LED,Red,XL,216408.77,2022-04-06,,1
8005,CR-IN-GAM-08005,Croma Consoles MGFZA,Croma,Gaming,Consoles,Space Grey,XS,27632.97,2024-07-24,,1
8006,CR-IN-AUD-08006,Croma Headphones 1ZG26,Croma,Audio,Headphones,Blue,S,34207.67,2022-05-22,,1
8007,CR-IN-CAM-08007,Croma DSLR LOZ81,Croma,Cameras,DSLR,Space Grey,M,220424.84,2025-04-01,,1
8008,CR-IN-SMA-08008,Croma Smart Lights 0Z2ZA,Croma,Smart Home,Smart Lights,Red,XS,4695.43,2025-02-19,,1
8009,CR-IN-TEL-08009,Croma LED Z7GIW,Croma,Televisions,LED,Space Grey,XS,204038.77,2023-03-10,,1
8010,CR-IN-LAP-08010,Croma Ultrabooks MFAVU,Croma,Laptops,Ultrabooks,Blue,XS,168560.61,2025-02-16,,1
8011,CR-IN-APP-08011,Croma Washers 02E3Q,Croma,Appliances,Washers,Silver,OneSize,86174.24,2023-04-09,,1
8012,CR-IN-AUD-08012,Croma Headphones CP9NS,Croma,Audio,Headphones,Blue,L,47487.82,2023-10-17,,1
8013,CR-IN-GAM-08013,Croma Consoles MGZDY,Croma,Gaming,Consoles,White,S,16787.94,2023-08-24,,1
8014,CR-IN-LAP-08014,Croma Ultrabooks KGCFZ,Croma,Laptops,Ultrabooks,Blue,XL,183635.13,2023-09-03,,1
8015,CR-IN-MOB-08015,Croma Smartphones 2Q03P,Croma,Mobiles,Smartphones,Space Grey,OneSize,96747.4,2023-05-27,,1
8016,CR-IN-ACC-08016,Croma Cables CTAI5,Croma,Accessories,Cables,Green,OneSize,1148.35,2022-09-28,,1
8017,CR-IN-APP-08017,Croma Washers WV97P,Croma,Appliances,Washers,Gold,L,111851.78,2022-12-27,,1
8018,CR-IN-GAM-08018,Croma Consoles QDV72,Croma,Gaming,Consoles,Purple,OneSize,23478.79,2022-05-21,,1
8019,CR-IN-GAM-08019,Croma Consoles ZKE8R,Croma,Gaming,Consoles,Red,M,30675.75,2023-08-20,,1
8020,CR-IN-MOB-08020,Croma Smartphones 0T8K1,Croma,Mobiles,Smartphones,Gold,M,58123.98,2023-08-28,,1
8021,CR-IN-SMA-08021,Croma Smart Lights 71DTS,Croma,Smart Home,Smart Lights,Gold,XS,29558.51,2025-04-27,,1
8022,CR-IN-TEL-08022,Croma LED FR9RF,Croma,Televisions,LED,Purple,XL,102542.89,2022-09-02,2025-02-27,0
8023,CR-IN-WEA-08023,Croma Smartwatch 7AK1J,Croma,Wearables,Smartwatch,Black,S,3455.53,2023-07-01,,1
8024,CR-IN-APP-08024,Croma Washers T7EZ3,Croma,Appliances,Washers,Green,OneSize,81148.91,2022-01-03,,1
8025,CR-IN-APP-08025,Croma Washers 6N92R,Croma,Appliances,Washers,White,L,94615.36,2024-03-11,,1
8026,CR-IN-APP-08026,Croma Washers 5B0K9,Croma,Appliances,Washers,Silver,XS,140993.05,2023-08-09,,1
8027,CR-IN-AUD-08027,Croma Headphones WE6FP,Croma,Audio,Headphones,White,S,10005.17,2024-08-06,,1
8028,CR-IN-AUD-08028,Croma Headphones 731W2,Croma,Audio,Headphones,Gold,S,6439.45,2023-09-26,,1
8029,CR-IN-CAM-08029,Croma DSLR XJGTP,Croma,Cameras,DSLR,White,XL,145390.59,2023-01-30,,1
8030,CR-IN-APP-08030,Croma Washers 4TVKC,Croma,Appliances,Washers,Gold,XL,56779.47,2024-03-24,2025-04-14,0
8031,CR-IN-GAM-08031,Croma Consoles 5SQOC,Croma,Gaming,Consoles,Purple,S,31767.74,2022-09-20,,1
8032,CR-IN-AUD-08032,Croma Headphones YBIHY,Croma,Audio,Headphones,Red,M,13766.06,2023-09-18,,1
8033,CR-IN-ACC-08033,Croma Cables 0WPSY,Croma,Accessories,Cables,Space Grey,OneSize,7963.14,2024-01-11,,1
8034,CR-IN-WEA-08034,Croma Smartwatch WMCUX,Croma,Wearables,Smartwatch,Gold,XS,34282.21,2022-05-16,,1
8035,CR-IN-SMA-08035,Croma Smart Lights YLFFE,Croma,Smart Home,Smart Lights,Gold,M,20980.75,2024-09-03,,1
8036,CR-IN-ACC-08036,Croma Cables TBAYD,Croma,Accessories,Cables,Red,XL,211.91,2024-11-29,,1
8037,CR-IN-SMA-08037,Croma Smart Lights YANRF,Croma,Smart Home,Smart Lights,Purple,S,5088.61,2022-03-10,,1
8038,CR-IN-CAM-08038,Croma DSLR 33A4E,Croma,Cameras,DSLR,Gold,XL,90726.49,2023-12-24,,1
8039,CR-IN-AUD-08039,Croma Headphones TS3QT,Croma,Audio,Headphones,Space Grey,S,12745.47,2025-05-28,,1
8040,CR-IN-AUD-08040,Croma Headphones NB683,Croma,Audio,Headphones,Red,S,46588.65,2025-06-22,,1
8041,CR-IN-WEA-08041,Croma Smartwatch Y5XN8,Croma,Wearables,Smartwatch,Silver,M,49733.04,2023-08-17,,1
8042,CR-IN-MOB-08042,Croma Smartphones 1KFNU,Croma,Mobiles,Smartphones,Silver,L,45084.27,2023-09-05,,1
8043,CR-IN-TEL-08043,Croma LED VEXHF,Croma,Televisions,LED,Blue,L,198643.84,2022-09-29,,1
8044,CR-IN-SMA-08044,Croma Smart Lights H01LM,Croma,Smart Home,Smart Lights,Green,OneSize,4399.65,2022-09-28,,1
8045,CR-IN-GAM-08045,Croma Consoles NQWNE,Croma,Gaming,Consoles,Purple,XL,76896.26,2022-03-15,,1
